,Latitude,Longitude,Country,Objective,Wind,Solar,SolarTracking,Grid,RampDummy,Electrolysis,HydrogenCompression,HydrogenFromStorage,HB,BatteryInterfaceIn,BatteryInterfaceOut,HydrogenFuelCell,PenaltyLink,Ammonia,CompressedH2Store,Battery,AccumulatedPenalty,Hydrogen Storage (t)
-45_-5,-45,-5,None,0.0,68352.35229072315,365516.339427122,0.0,0.0,0.0,1000000.0,1000000.0,1000000.0,228.310502272,1153.0833448641667,1141.552511415525,1000000.0,1000000.0,10000000.0,10000000.0,10000000.0,10000000.0,253807.10659898477
-45_-4,-45,-4,None,0.0,51770.333216246385,1406713.8751968397,0.0,0.0,0.0,1000000.0,1000000.0,1000000.0,228.310502272,1153.0833448641667,1141.552511415525,1000000.0,1000000.0,10000000.0,10000000.0,10000000.0,10000000.0,253807.10659898477
-45_-3,-45,-3,None,0.0,192685.00750480656,768607.5095532577,0.0,0.0,0.0,1000000.0,1000000.0,1000000.0,285.38812784,1153.0833448641667,1141.552511415525,1000000.0,1000000.0,10000000.0,10000000.0,10000000.0,10000000.0,253807.10659898477
-45_-2,-45,-2,None,0.0,243743.2700877206,320820.86578031647,0.0,0.0,0.0,1000000.0,1000000.0,1000000.0,228.310502272,1153.0833448641667,1141.552511415525,1000000.0,1000000.0,10000000.0,10000000.0,10000000.0,10000000.0,253807.10659898477
-45_-1,-45,-1,None,0.0,153056.4533335899,401957.55710170197,0.0,0.0,0.0,1000000.0,1000000.0,1000000.0,171.232876704,1153.0833448641667,1141.552511415525,1000000.0,1000000.0,10000000.0,10000000.0,10000000.0,10000000.0,253807.10659898477
-44_-5,-44,-5,None,0.0,146775.4531528998,6854095.468641687,0.0,0.0,0.0,1000000.0,1000000.0,1000000.0,263.43519492923076,1153.0833448641667,1141.552511415525,1000000.0,1000000.0,10000000.0,10000000.0,10000000.0,10000000.0,253807.10659898477
-44_-4,-44,-4,None,0.0,88727.98877513388,2178962.091318807,0.0,0.0,0.0,1000000.0,1000000.0,1000000.0,263.43519492923076,1153.0833448641667,1141.552511415525,1000000.0,1000000.0,10000000.0,10000000.0,10000000.0,10000000.0,253807.10659898477
-44_-3,-44,-3,None,0.0,59509.75874682322,223300.9265765762,0.0,0.0,0.0,1000000.0,1000000.0,1000000.0,263.43519492923076,1153.0833448641667,1141.552511415525,1000000.0,1000000.0,10000000.0,10000000.0,10000000.0,10000000.0,253807.10659898477
-44_-2,-44,-2,None,0.0,162551.39172146568,281212.0824149097,0.0,0.0,0.0,1000000.0,1000000.0,1000000.0,228.310502272,1153.0833448641667,1141.552511415525,1000000.0,1000000.0,10000000.0,10000000.0,10000000.0,10000000.0,253807.10659898477
-44_-1,-44,-1,None,0.0,81928.34746137913,750438.114060178,0.0,0.0,0.0,1000000.0,1000000.0,1000000.0,263.43519492923076,1153.0833448641667,1141.552511415525,1000000.0,1000000.0,10000000.0,10000000.0,10000000.0,10000000.0,253807.10659898477
-43_-5,-43,-5,None,0.0,158081.97110962943,180863.34380160747,0.0,0.0,0.0,1000000.0,1000000.0,1000000.0,228.310502272,1153.0833448641667,1141.552511415525,1000000.0,1000000.0,10000000.0,10000000.0,10000000.0,10000000.0,253807.10659898477
-43_-4,-43,-4,None,0.0,265543.28741543076,1007345.4406786482,0.0,0.0,0.0,1000000.0,1000000.0,1000000.0,228.310502272,1153.0833448641667,1141.552511415525,1000000.0,1000000.0,10000000.0,10000000.0,10000000.0,10000000.0,253807.10659898477
-43_-3,-43,-3,None,0.0,187908.73450688983,4389343.08522407,0.0,0.0,0.0,1000000.0,1000000.0,1000000.0,278.2527270185579,1153.0833448641667,1141.552511415525,1000000.0,1000000.0,10000000.0,10000000.0,10000000.0,10000000.0,253807.10659898477
-43_-2,-43,-2,None,0.0,85210.99014704213,1725107.8753461668,0.0,0.0,0.0,1000000.0,1000000.0,1000000.0,228.310502272,1153.0833448641667,1141.552511415525,1000000.0,1000000.0,10000000.0,10000000.0,10000000.0,10000000.0,253807.10659898477
-43_-1,-43,-1,None,0.0,42179.19889024097,766399.8895837734,0.0,0.0,0.0,1000000.0,1000000.0,1000000.0,228.310502272,1153.0833448641667,1141.552511415525,1000000.0,1000000.0,10000000.0,10000000.0,10000000.0,10000000.0,253807.10659898477
-42_-5,-42,-5,None,0.0,139232.40445298556,6057135.458218566,0.0,0.0,0.0,1000000.0,1000000.0,1000000.0,285.38812784,1153.0833448641667,1141.552511415525,1000000.0,1000000.0,10000000.0,10000000.0,10000000.0,10000000.0,253807.10659898477
-42_-4,-42,-4,None,0.0,86018.58755872953,1562825.389173191,0.0,0.0,0.0,1000000.0,1000000.0,1000000.0,228.310502272,1153.0833448641667,1141.552511415525,1000000.0,1000000.0,10000000.0,10000000.0,10000000.0,10000000.0,253807.10659898477
-42_-3,-42,-3,None,0.0,225313.2438537394,14126.104932500031,0.0,0.0,0.0,1000000.0,1000000.0,1000000.0,228.310502272,1153.0833448641667,1141.552511415525,1000000.0,1000000.0,10000000.0,10000000.0,10000000.0,10000000.0,253807.10659898477
-42_-2,-42,-2,None,0.0,177922.34735709467,1562586.5411217043,0.0,0.0,0.0,1000000.0,1000000.0,1000000.0,171.232876704,1153.0833448641667,1141.552511415525,1000000.0,1000000.0,10000000.0,10000000.0,10000000.0,10000000.0,253807.10659898477
-42_-1,-42,-1,None,0.0,141605.556261312,16114408.364062065,0.0,0.0,0.0,1000000.0,1000000.0,1000000.0,228.310502272,1153.0833448641667,1141.552511415525,1000000.0,1000000.0,10000000.0,10000000.0,10000000.0,10000000.0,253807.10659898477
-41_-5,-41,-5,None,0.0,103198.62057833563,24295244.957278233,0.0,0.0,0.0,1000000.0,1000000.0,1000000.0,228.310502272,1153.0833448641667,1141.552511415525,1000000.0,1000000.0,10000000.0,10000000.0,10000000.0,10000000.0,253807.10659898477
-41_-4,-41,-4,None,0.0,314484.2617171461,111615.0846796315,0.0,0.0,0.0,1000000.0,1000000.0,1000000.0,228.310502272,1153.0833448641667,1141.552511415525,1000000.0,1000000.0,10000000.0,10000000.0,10000000.0,10000000.0,253807.10659898477
-41_-3,-41,-3,None,0.0,340128.65214612946,1124280.35002347,0.0,0.0,0.0,1000000.0,1000000.0,1000000.0,228.310502272,1153.0833448641667,1141.552511415525,1000000.0,1000000.0,10000000.0,10000000.0,10000000.0,10000000.0,253807.10659898477
-41_-2,-41,-2,None,0.0,139383.8210084523,305265.5997393462,0.0,0.0,0.0,1000000.0,1000000.0,1000000.0,228.310502272,1153.0833448641667,1141.552511415525,1000000.0,1000000.0,10000000.0,10000000.0,10000000.0,10000000.0,253807.10659898477
-41_-1,-41,-1,None,0.0,94686.88363030518,453974.40313824365,0.0,0.0,0.0,1000000.0,1000000.0,1000000.0,228.310502272,1153.0833448641667,1141.552511415525,1000000.0,1000000.0,10000000.0,10000000.0,10000000.0,10000000.0,253807.10659898477
-40_-5,-40,-5,None,0.0,272456.40608442173,100867.23202706486,0.0,0.0,0.0,1000000.0,1000000.0,1000000.0,228.310502272,1153.0833448641667,1141.552511415525,1000000.0,1000000.0,10000000.0,10000000.0,10000000.0,10000000.0,253807.10659898477
-40_-4,-40,-4,None,0.0,225617.54946219374,142499.22128796828,0.0,0.0,0.0,1000000.0,1000000.0,1000000.0,228.310502272,1153.0833448641667,1141.552511415525,1000000.0,1000000.0,10000000.0,10000000.0,10000000.0,10000000.0,253807.10659898477
-40_-3,-40,-3,None,0.0,124076.91492822938,286101.55040762085,0.0,0.0,0.0,1000000.0,1000000.0,1000000.0,228.310502272,1153.0833448641667,1141.552511415525,1000000.0,1000000.0,10000000.0,10000000.0,10000000.0,10000000.0,253807.10659898477
-40_-2,-40,-2,None,0.0,96724.75252306486,560195.3102390103,0.0,0.0,0.0,1000000.0,1000000.0,1000000.0,228.310502272,1153.0833448641667,1141.552511415525,1000000.0,1000000.0,10000000.0,10000000.0,10000000.0,10000000.0,253807.10659898477
-40_-1,-40,-1,None,0.0,80831.97020228418,24327269.387462348,0.0,0.0,0.0,1000000.0,1000000.0,1000000.0,228.310502272,1153.0833448641667,1141.552511415525,1000000.0,1000000.0,10000000.0,10000000.0,10000000.0,10000000.0,253807.10659898477
-39_-5,-39,-5,None,0.0,161258.50601541012,247400.63179627183,0.0,0.0,0.0,1000000.0,1000000.0,1000000.0,228.310502272,1153.0833448641667,1141.552511415525,1000000.0,1000000.0,10000000.0,10000000.0,10000000.0,10000000.0,253807.10659898477
-39_-4,-39,-4,None,0.0,158537.25399364842,442657.82917217404,0.0,0.0,0.0,1000000.0,1000000.0,1000000.0,171.232876704,1153.0833448641667,1141.552511415525,1000000.0,1000000.0,10000000.0,10000000.0,10000000.0,10000000.0,253807.10659898477
-39_-3,-39,-3,None,0.0,199303.6797363202,537687.4834490094,0.0,0.0,0.0,1000000.0,1000000.0,1000000.0,201.45044318117647,1153.0833448641667,1141.552511415525,1000000.0,1000000.0,10000000.0,10000000.0,10000000.0,10000000.0,253807.10659898477
-39_-2,-39,-2,None,0.0,144295.89226730002,944896.6427348232,0.0,0.0,0.0,1000000.0,1000000.0,1000000.0,263.43519492923076,1153.0833448641667,1141.552511415525,1000000.0,1000000.0,10000000.0,10000000.0,10000000.0,10000000.0,253807.10659898477
-39_-1,-39,-1,None,0.0,377420.6412525461,117022.12276575276,0.0,0.0,0.0,1000000.0,1000000.0,1000000.0,228.310502272,1153.0833448641667,1141.552511415525,1000000.0,1000000.0,10000000.0,10000000.0,10000000.0,10000000.0,253807.10659898477
-38_-5,-38,-5,None,0.0,200873.90158433095,642763.5296557088,0.0,0.0,0.0,1000000.0,1000000.0,1000000.0,228.310502272,1153.0833448641667,1141.552511415525,1000000.0,1000000.0,10000000.0,10000000.0,10000000.0,10000000.0,253807.10659898477
-38_-4,-38,-4,None,0.0,236557.11581535474,872994.4012998933,0.0,0.0,0.0,1000000.0,1000000.0,1000000.0,228.310502272,1153.0833448641667,1141.552511415525,1000000.0,1000000.0,10000000.0,10000000.0,10000000.0,10000000.0,253807.10659898477
-38_-3,-38,-3,None,0.0,332970.64362946444,338174.00813591236,0.0,0.0,0.0,1000000.0,1000000.0,1000000.0,228.310502272,1153.0833448641667,1141.552511415525,1000000.0,1000000.0,10000000.0,10000000.0,10000000.0,10000000.0,253807.10659898477
-38_-2,-38,-2,None,0.0,235398.1878585062,340996.10454163037,0.0,0.0,0.0,1000000.0,1000000.0,1000000.0,228.310502272,1153.0833448641667,1141.552511415525,1000000.0,1000000.0,10000000.0,10000000.0,10000000.0,10000000.0,253807.10659898477
-38_-1,-38,-1,None,0.0,275954.710728372,629781.378077905,0.0,0.0,0.0,1000000.0,1000000.0,1000000.0,175.62346328615388,1153.0833448641667,1141.552511415525,1000000.0,1000000.0,10000000.0,10000000.0,10000000.0,10000000.0,253807.10659898477
-37_-5,-37,-5,None,0.0,301956.03150199517,200695.29183550866,0.0,0.0,0.0,1000000.0,1000000.0,1000000.0,228.310502272,1153.0833448641667,1141.552511415525,1000000.0,1000000.0,10000000.0,10000000.0,10000000.0,10000000.0,253807.10659898477
-37_-4,-37,-4,None,0.0,177432.85796719728,1008200.5624421058,0.0,0.0,0.0,1000000.0,1000000.0,1000000.0,228.310502272,1153.0833448641667,1141.552511415525,1000000.0,1000000.0,10000000.0,10000000.0,10000000.0,10000000.0,253807.10659898477
-37_-3,-37,-3,None,0.0,186246.21789947373,1264117.1102857508,0.0,0.0,0.0,1000000.0,1000000.0,1000000.0,263.43519492923076,1153.0833448641667,1141.552511415525,1000000.0,1000000.0,10000000.0,10000000.0,10000000.0,10000000.0,253807.10659898477
-37_-2,-37,-2,None,0.0,159490.08612344932,2154765.396547409,0.0,0.0,0.0,1000000.0,1000000.0,1000000.0,228.310502272,1153.0833448641667,1141.552511415525,1000000.0,1000000.0,10000000.0,10000000.0,10000000.0,10000000.0,253807.10659898477
-37_-1,-37,-1,None,0.0,133539.03500137248,5474429.742239639,0.0,0.0,0.0,1000000.0,1000000.0,1000000.0,263.43519492923076,1153.0833448641667,1141.552511415525,1000000.0,1000000.0,10000000.0,10000000.0,10000000.0,10000000.0,253807.10659898477
-36_-5,-36,-5,None,0.0,201692.42089426136,151764.897005626,0.0,0.0,0.0,1000000.0,1000000.0,1000000.0,228.310502272,1153.0833448641667,1141.552511415525,1000000.0,1000000.0,10000000.0,10000000.0,10000000.0,10000000.0,253807.10659898477
-36_-4,-36,-4,None,0.0,220513.43194110098,1347436.6483960687,0.0,0.0,0.0,1000000.0,1000000.0,1000000.0,263.4351949292308,1153.0833448641667,1141.552511415525,1000000.0,1000000.0,10000000.0,10000000.0,10000000.0,10000000.0,253807.10659898477
-36_-3,-36,-3,None,0.0,161826.43047110518,331325.25074507686,0.0,0.0,0.0,1000000.0,1000000.0,1000000.0,263.43519492923076,1153.0833448641667,1141.552511415525,1000000.0,1000000.0,10000000.0,10000000.0,10000000.0,10000000.0,253807.10659898477
-36_-2,-36,-2,None,0.0,179754.85028734006,643837.982582939,0.0,0.0,0.0,1000000.0,1000000.0,1000000.0,263.43519492923076,1153.0833448641667,1141.552511415525,1000000.0,1000000.0,10000000.0,10000000.0,10000000.0,10000000.0,253807.10659898477
-36_-1,-36,-1,None,0.0,127373.96875037457,24658907.76602158,0.0,0.0,0.0,1000000.0,1000000.0,1000000.0,228.310502272,1153.0833448641667,1141.552511415525,1000000.0,1000000.0,10000000.0,10000000.0,10000000.0,10000000.0,253807.10659898477
-35_-5,-35,-5,None,0.0,166848.03877380994,1288830.3509332144,0.0,0.0,0.0,1000000.0,1000000.0,1000000.0,228.310502272,1153.0833448641667,1141.552511415525,1000000.0,1000000.0,10000000.0,10000000.0,10000000.0,10000000.0,253807.10659898477
-35_-4,-35,-4,None,0.0,147748.88003230756,1428674.2713482035,0.0,0.0,0.0,1000000.0,1000000.0,1000000.0,228.310502272,1153.0833448641667,1141.552511415525,1000000.0,1000000.0,10000000.0,10000000.0,10000000.0,10000000.0,253807.10659898477
-35_-3,-35,-3,None,0.0,197789.37355386475,1006078.6406203059,0.0,0.0,0.0,1000000.0,1000000.0,1000000.0,285.38812784,1153.0833448641667,1141.552511415525,1000000.0,1000000.0,10000000.0,10000000.0,10000000.0,10000000.0,253807.10659898477
-35_-2,-35,-2,None,0.0,98206.69412026551,2997137.9939066265,0.0,0.0,0.0,1000000.0,1000000.0,1000000.0,263.4351949292308,1153.0833448641667,1141.552511415525,1000000.0,1000000.0,10000000.0,10000000.0,10000000.0,10000000.0,253807.10659898477
-35_-1,-35,-1,None,0.0,53140.117035282026,5402247.4203043915,0.0,0.0,0.0,1000000.0,1000000.0,1000000.0,263.4351949292308,1153.0833448641667,1141.552511415525,1000000.0,1000000.0,10000000.0,10000000.0,10000000.0,10000000.0,253807.10659898477
-34_-5,-34,-5,None,0.0,221191.2682597071,512272.6854799039,0.0,0.0,0.0,1000000.0,1000000.0,1000000.0,228.310502272,1153.0833448641667,1141.552511415525,1000000.0,1000000.0,10000000.0,10000000.0,10000000.0,10000000.0,253807.10659898477
-34_-4,-34,-4,None,0.0,141420.2217491462,1204810.4631544629,0.0,0.0,0.0,1000000.0,1000000.0,1000000.0,285.38812784,1153.0833448641667,1141.552511415525,1000000.0,1000000.0,10000000.0,10000000.0,10000000.0,10000000.0,253807.10659898477
-34_-3,-34,-3,None,0.0,196060.89589484403,2104966.586085934,0.0,0.0,0.0,1000000.0,1000000.0,1000000.0,228.310502272,1153.0833448641667,1141.552511415525,1000000.0,1000000.0,10000000.0,10000000.0,10000000.0,10000000.0,253807.10659898477
-34_-2,-34,-2,None,0.0,175963.13371398777,4318092.550043162,0.0,0.0,0.0,1000000.0,1000000.0,1000000.0,228.310502272,1153.0833448641667,1141.552511415525,1000000.0,1000000.0,10000000.0,10000000.0,10000000.0,10000000.0,253807.10659898477
-34_-1,-34,-1,None,0.0,214589.40668419658,5942133.49405523,0.0,0.0,0.0,1000000.0,1000000.0,1000000.0,228.310502272,1153.0833448641667,1141.552511415525,1000000.0,1000000.0,10000000.0,10000000.0,10000000.0,10000000.0,253807.10659898477
-33_-5,-33,-5,None,0.0,229377.3725911725,1226524.511185956,0.0,0.0,0.0,1000000.0,1000000.0,1000000.0,263.43519492923076,1153.0833448641667,1141.552511415525,1000000.0,1000000.0,10000000.0,10000000.0,10000000.0,10000000.0,253807.10659898477
-33_-4,-33,-4,None,0.0,290338.4650151807,1067608.2167906149,0.0,0.0,0.0,1000000.0,1000000.0,1000000.0,228.310502272,1153.0833448641667,1141.552511415525,1000000.0,1000000.0,10000000.0,10000000.0,10000000.0,10000000.0,253807.10659898477
-33_-3,-33,-3,None,0.0,141621.2614838846,2747580.323318219,0.0,0.0,0.0,1000000.0,1000000.0,1000000.0,163.07893019428573,1153.0833448641667,1141.552511415525,1000000.0,1000000.0,10000000.0,10000000.0,10000000.0,10000000.0,253807.10659898477
-33_-2,-33,-2,None,0.0,192346.82737501332,3942904.7430490293,0.0,0.0,0.0,1000000.0,1000000.0,1000000.0,201.45044318117647,1153.0833448641667,1141.552511415525,1000000.0,1000000.0,10000000.0,10000000.0,10000000.0,10000000.0,253807.10659898477
-33_-1,-33,-1,None,0.0,188476.40873270805,8031934.102885323,0.0,0.0,0.0,1000000.0,1000000.0,1000000.0,228.310502272,1153.0833448641667,1141.552511415525,1000000.0,1000000.0,10000000.0,10000000.0,10000000.0,10000000.0,253807.10659898477
-32_-5,-32,-5,None,0.0,292347.89136052824,2354602.3034951976,0.0,0.0,0.0,1000000.0,1000000.0,1000000.0,228.310502272,1153.0833448641667,1141.552511415525,1000000.0,1000000.0,10000000.0,10000000.0,10000000.0,10000000.0,253807.10659898477
-32_-4,-32,-4,None,0.0,217111.12282231133,2243048.3528281227,0.0,0.0,0.0,1000000.0,1000000.0,1000000.0,228.310502272,1153.0833448641667,1141.552511415525,1000000.0,1000000.0,10000000.0,10000000.0,10000000.0,10000000.0,253807.10659898477
-32_-3,-32,-3,None,0.0,147056.6890755,2898210.4839194193,0.0,0.0,0.0,1000000.0,1000000.0,1000000.0,263.43519492923076,1153.0833448641667,1141.552511415525,1000000.0,1000000.0,10000000.0,10000000.0,10000000.0,10000000.0,253807.10659898477
-32_-2,-32,-2,None,0.0,199651.7277487649,4133977.893730315,0.0,0.0,0.0,1000000.0,1000000.0,1000000.0,263.4351949292308,1153.0833448641667,1141.552511415525,1000000.0,1000000.0,10000000.0,10000000.0,10000000.0,10000000.0,253807.10659898477
-32_-1,-32,-1,None,0.0,263946.4422890207,17497423.313148685,0.0,0.0,0.0,1000000.0,1000000.0,1000000.0,228.310502272,1153.0833448641667,1141.552511415525,1000000.0,1000000.0,10000000.0,10000000.0,10000000.0,10000000.0,253807.10659898477
-31_-5,-31,-5,None,0.0,216780.89761669977,2067833.485508858,0.0,0.0,0.0,1000000.0,1000000.0,1000000.0,228.310502272,1153.0833448641667,1141.552511415525,1000000.0,1000000.0,10000000.0,10000000.0,10000000.0,10000000.0,253807.10659898477
-31_-4,-31,-4,None,0.0,228984.89729115414,3463401.3245038684,0.0,0.0,0.0,1000000.0,1000000.0,1000000.0,228.310502272,1153.0833448641667,1141.552511415525,1000000.0,1000000.0,10000000.0,10000000.0,10000000.0,10000000.0,253807.10659898477
-31_-3,-31,-3,None,0.0,225742.69308252318,5723616.516516519,0.0,0.0,0.0,1000000.0,1000000.0,1000000.0,228.310502272,1153.0833448641667,1141.552511415525,1000000.0,1000000.0,10000000.0,10000000.0,10000000.0,10000000.0,253807.10659898477
-31_-2,-31,-2,None,0.0,69415.9286287757,10118069.488731902,0.0,0.0,0.0,1000000.0,1000000.0,1000000.0,228.310502272,1153.0833448641667,1141.552511415525,1000000.0,1000000.0,10000000.0,10000000.0,10000000.0,10000000.0,253807.10659898477
-31_-1,-31,-1,None,0.0,322958.2876221085,26310842.96049125,0.0,0.0,0.0,1000000.0,1000000.0,1000000.0,228.310502272,1153.0833448641667,1141.552511415525,1000000.0,1000000.0,10000000.0,10000000.0,10000000.0,10000000.0,253807.10659898477
-30_-5,-30,-5,None,0.0,211312.64710786068,2570808.1147189224,0.0,0.0,0.0,1000000.0,1000000.0,1000000.0,228.310502272,1153.0833448641667,1141.552511415525,1000000.0,1000000.0,10000000.0,10000000.0,10000000.0,10000000.0,253807.10659898477
-30_-4,-30,-4,None,0.0,338585.3919915004,3124403.9928270923,0.0,0.0,0.0,1000000.0,1000000.0,1000000.0,228.310502272,1153.0833448641667,1141.552511415525,1000000.0,1000000.0,10000000.0,10000000.0,10000000.0,10000000.0,253807.10659898477
-30_-3,-30,-3,None,0.0,149073.73091504347,6158617.616268064,0.0,0.0,0.0,1000000.0,1000000.0,1000000.0,228.310502272,1153.0833448641667,1141.552511415525,1000000.0,1000000.0,10000000.0,10000000.0,10000000.0,10000000.0,253807.10659898477
-30_-2,-30,-2,None,0.0,288021.1211962618,13904705.295902327,0.0,0.0,0.0,1000000.0,1000000.0,1000000.0,228.310502272,1153.0833448641667,1141.552511415525,1000000.0,1000000.0,10000000.0,10000000.0,10000000.0,10000000.0,253807.10659898477
-30_-1,-30,-1,None,0.0,333420.424225181,58596427.06608499,0.0,0.0,0.0,1000000.0,1000000.0,1000000.0,228.310502272,1153.0833448641667,1141.552511415525,1000000.0,1000000.0,10000000.0,10000000.0,10000000.0,10000000.0,253807.10659898477
-29_-5,-29,-5,None,0.0,293570.72343353083,3387710.481264413,0.0,0.0,0.0,1000000.0,1000000.0,1000000.0,228.310502272,1153.0833448641667,1141.552511415525,1000000.0,1000000.0,10000000.0,10000000.0,10000000.0,10000000.0,253807.10659898477
-29_-4,-29,-4,None,0.0,266760.26910755894,6863195.491209156,0.0,0.0,0.0,1000000.0,1000000.0,1000000.0,201.45044318117647,1153.0833448641667,1141.552511415525,1000000.0,1000000.0,10000000.0,10000000.0,10000000.0,10000000.0,253807.10659898477
-29_-3,-29,-3,None,0.0,259341.39895607976,9617617.33251628,0.0,0.0,0.0,1000000.0,1000000.0,1000000.0,228.310502272,1153.0833448641667,1141.552511415525,1000000.0,1000000.0,10000000.0,10000000.0,10000000.0,10000000.0,253807.10659898477
-29_-2,-29,-2,None,0.0,239810.7259689938,31100470.139472805,0.0,0.0,0.0,1000000.0,1000000.0,1000000.0,228.310502272,1153.0833448641667,1141.552511415525,1000000.0,1000000.0,10000000.0,10000000.0,10000000.0,10000000.0,253807.10659898477
-29_-1,-29,-1,None,0.0,125363.8194877806,211116815.30605572,0.0,0.0,0.0,1000000.0,1000000.0,1000000.0,228.310502272,1153.0833448641667,1141.552511415525,1000000.0,1000000.0,10000000.0,10000000.0,10000000.0,10000000.0,253807.10659898477
-28_-5,-28,-5,None,0.0,226868.37312081683,3474707.1357158013,0.0,0.0,0.0,1000000.0,1000000.0,1000000.0,228.310502272,1153.0833448641667,1141.552511415525,1000000.0,1000000.0,10000000.0,10000000.0,10000000.0,10000000.0,253807.10659898477
-28_-4,-28,-4,None,0.0,339128.37143509655,6104530.396536414,0.0,0.0,0.0,1000000.0,1000000.0,1000000.0,228.310502272,1153.0833448641667,1141.552511415525,1000000.0,1000000.0,10000000.0,10000000.0,10000000.0,10000000.0,253807.10659898477
-28_-3,-28,-3,None,0.0,138977.76009380742,15533696.001770463,0.0,0.0,0.0,1000000.0,1000000.0,1000000.0,228.310502272,1153.0833448641667,1141.552511415525,1000000.0,1000000.0,10000000.0,10000000.0,10000000.0,10000000.0,253807.10659898477
-28_-2,-28,-2,None,0.0,189540.54579675835,70462707.68985704,0.0,0.0,0.0,1000000.0,1000000.0,1000000.0,228.310502272,1153.0833448641667,1141.552511415525,1000000.0,1000000.0,10000000.0,10000000.0,10000000.0,10000000.0,253807.10659898477
-28_-1,-28,-1,None,0.0,193269.43936520186,316029134.79046154,0.0,0.0,0.0,1000000.0,1000000.0,1000000.0,228.310502272,1153.0833448641667,1141.552511415525,1000000.0,1000000.0,10000000.0,10000000.0,10000000.0,10000000.0,253807.10659898477
-27_-5,-27,-5,None,0.0,234557.82121722144,4752007.591975064,0.0,0.0,0.0,1000000.0,1000000.0,1000000.0,228.310502272,1153.0833448641667,1141.552511415525,1000000.0,1000000.0,10000000.0,10000000.0,10000000.0,10000000.0,253807.10659898477
-27_-4,-27,-4,None,0.0,298350.54550579423,9157007.326358736,0.0,0.0,0.0,1000000.0,1000000.0,1000000.0,228.310502272,1153.0833448641667,1141.552511415525,1000000.0,1000000.0,10000000.0,10000000.0,10000000.0,10000000.0,253807.10659898477
-27_-3,-27,-3,None,0.0,209240.86492418344,21736552.090346895,0.0,0.0,0.0,1000000.0,1000000.0,1000000.0,228.310502272,1153.0833448641667,1141.552511415525,1000000.0,1000000.0,10000000.0,10000000.0,10000000.0,10000000.0,253807.10659898477
-27_-2,-27,-2,None,0.0,247149.1576727469,157692570.51000234,0.0,0.0,0.0,1000000.0,1000000.0,1000000.0,228.310502272,1153.0833448641667,1141.552511415525,1000000.0,1000000.0,10000000.0,10000000.0,10000000.0,10000000.0,253807.10659898477
-27_-1,-27,-1,None,0.0,166764.14416284557,136620.07334920624,0.0,0.0,0.0,1000000.0,1000000.0,1000000.0,263.43519492923076,1153.0833448641667,1141.552511415525,1000000.0,1000000.0,10000000.0,10000000.0,10000000.0,10000000.0,253807.10659898477
-26_-5,-26,-5,None,0.0,221818.19862639665,5792000.331510083,0.0,0.0,0.0,1000000.0,1000000.0,1000000.0,228.310502272,1153.0833448641667,1141.552511415525,1000000.0,1000000.0,10000000.0,10000000.0,10000000.0,10000000.0,253807.10659898477
-26_-4,-26,-4,None,0.0,325632.5652890823,12723789.857881024,0.0,0.0,0.0,1000000.0,1000000.0,1000000.0,228.310502272,1153.0833448641667,1141.552511415525,1000000.0,1000000.0,10000000.0,10000000.0,10000000.0,10000000.0,253807.10659898477
-26_-3,-26,-3,None,0.0,252166.36855782339,22045236.121451553,0.0,0.0,0.0,1000000.0,1000000.0,1000000.0,228.310502272,1153.0833448641667,1141.552511415525,1000000.0,1000000.0,10000000.0,10000000.0,10000000.0,10000000.0,253807.10659898477
-26_-2,-26,-2,None,0.0,36225.72156121976,317490741.1628091,0.0,0.0,0.0,1000000.0,1000000.0,1000000.0,263.43519492923076,1153.0833448641667,1141.552511415525,1000000.0,1000000.0,10000000.0,10000000.0,10000000.0,10000000.0,253807.10659898477
-26_-1,-26,-1,None,0.0,35719.746910915244,119862.64166527745,0.0,0.0,0.0,1000000.0,1000000.0,1000000.0,285.38812784,1153.0833448641667,1141.552511415525,1000000.0,1000000.0,10000000.0,10000000.0,10000000.0,10000000.0,253807.10659898477
-25_-5,-25,-5,None,0.0,264168.84060828155,8874463.835568676,0.0,0.0,0.0,1000000.0,1000000.0,1000000.0,228.310502272,1153.0833448641667,1141.552511415525,1000000.0,1000000.0,10000000.0,10000000.0,10000000.0,10000000.0,253807.10659898477
-25_-4,-25,-4,None,0.0,123688.36147553392,22098834.843457606,0.0,0.0,0.0,1000000.0,1000000.0,1000000.0,228.310502272,1153.0833448641667,1141.552511415525,1000000.0,1000000.0,10000000.0,10000000.0,10000000.0,10000000.0,253807.10659898477
-25_-3,-25,-3,None,0.0,143193.0870806341,132352061.77203469,0.0,0.0,0.0,1000000.0,1000000.0,1000000.0,228.310502272,1153.0833448641667,1141.552511415525,1000000.0,1000000.0,10000000.0,10000000.0,10000000.0,10000000.0,253807.10659898477
-25_-2,-25,-2,None,0.0,284538.0361861294,113226.63866552614,0.0,0.0,0.0,1000000.0,1000000.0,1000000.0,210.47339546927893,1153.0833448641667,1141.552511415525,1000000.0,1000000.0,10000000.0,10000000.0,10000000.0,10000000.0,253807.10659898477
-25_-1,-25,-1,None,0.0,263744.5477988382,125728.9792681198,0.0,0.0,0.0,1000000.0,1000000.0,1000000.0,201.45044318117647,1153.0833448641667,1141.552511415525,1000000.0,1000000.0,10000000.0,10000000.0,10000000.0,10000000.0,253807.10659898477
